sample,region,X,Y
18711552,WEST_MIDLANDS_(ENGLAND),407000,239000
17716805,SOUTH_WEST_(ENGLAND),407000,102000
19819643,YORKSHIRE_AND_THE_HUMBER,407000,423000
15177800,WEST_MIDLANDS_(ENGLAND),408000,296000
18439697,SOUTH_WEST_(ENGLAND),408000,236000
20296584,WEST_MIDLANDS_(ENGLAND),409000,262000
20216061,WEST_MIDLANDS_(ENGLAND),409000,276000
20317034,YORKSHIRE_AND_THE_HUMBER,410000,431000
9142490,WEST_MIDLANDS_(ENGLAND),411000,270000
19958440,SOUTH_WEST_(ENGLAND),411000,103000
13306685,NORTH_EAST_(ENGLAND),411000,553000
20154616,YORKSHIRE_AND_THE_HUMBER,412000,419000
19662139,YORKSHIRE_AND_THE_HUMBER,413000,422000
16583961,YORKSHIRE_AND_THE_HUMBER,413000,422000
19149841,SOUTH_WEST_(ENGLAND),413000,226000
17721703,SOUTH_WEST_(ENGLAND),413000,226000
18043706,WEST_MIDLANDS_(ENGLAND),413000,287000
20107071,SOUTH_WEST_(ENGLAND),414000,131000
20102238,NORTH_EAST_(ENGLAND),414000,556000
17716933,SOUTH_WEST_(ENGLAND),414000,148000
17717228,SOUTH_WEST_(ENGLAND),415000,132000
19669200,NORTH_EAST_(ENGLAND),415000,542000
19845411,NORTH_EAST_(ENGLAND),415000,542000
17289268,YORKSHIRE_AND_THE_HUMBER,415000,409000
13381105,SOUTH_WEST_(ENGLAND),416000,93000
17716733,SOUTH_WEST_(ENGLAND),416000,180000
17909048,SOUTH_EAST_(ENGLAND),416000,107000
19887786,WEST_MIDLANDS_(ENGLAND),417000,276000
14483520,WEST_MIDLANDS_(ENGLAND),417000,277000
17716764,SOUTH_WEST_(ENGLAND),418000,237000
16583999,YORKSHIRE_AND_THE_HUMBER,418000,498000
19599804,YORKSHIRE_AND_THE_HUMBER,418000,498000
19801628,NORTH_EAST_(ENGLAND),419000,613000
19141648,SOUTH_WEST_(ENGLAND),419000,237000
18901222,NORTH_EAST_(ENGLAND),419000,558000
16585966,NORTH_EAST_(ENGLAND),419000,558000
18438960,YORKSHIRE_AND_THE_HUMBER,420000,439000
19667561,SOUTH_WEST_(ENGLAND),420000,186000
20320783,YORKSHIRE_AND_THE_HUMBER,420000,503000
19662382,YORKSHIRE_AND_THE_HUMBER,420000,462000
16582550,YORKSHIRE_AND_THE_HUMBER,420000,462000
19998780,NORTH_EAST_(ENGLAND),421000,531000
19949427,SOUTH_EAST_(ENGLAND),421000,103000
19662450,SOUTH_EAST_(ENGLAND),421000,103000
16583392,WEST_MIDLANDS_(ENGLAND),422000,293000
16583095,SOUTH_EAST_(ENGLAND),423000,187000
19352956,SOUTH_EAST_(ENGLAND),423000,187000
20122837,SOUTH_EAST_(ENGLAND),424000,99000
18055372,WEST_MIDLANDS_(ENGLAND),424000,295000
18160424,NORTH_EAST_(ENGLAND),424000,564000
19695201,EAST_MIDLANDS_(ENGLAND),424000,342000
16575424,YORKSHIRE_AND_THE_HUMBER,424000,457000
20131373,YORKSHIRE_AND_THE_HUMBER,425000,439000
17716647,YORKSHIRE_AND_THE_HUMBER,425000,439000
19944186,SOUTH_EAST_(ENGLAND),426000,98000
16632541,WEST_MIDLANDS_(ENGLAND),426000,260000
19665968,EAST_MIDLANDS_(ENGLAND),426000,370000
17717088,EAST_MIDLANDS_(ENGLAND),426000,370000
19664515,EAST_MIDLANDS_(ENGLAND),426000,359000
19117159,NORTH_EAST_(ENGLAND),426000,566000
19893603,SOUTH_EAST_(ENGLAND),426000,104000
19616147,SOUTH_EAST_(ENGLAND),426000,104000
19692744,WEST_MIDLANDS_(ENGLAND),426000,235000
20004421,SOUTH_EAST_(ENGLAND),426000,97000
17717185,YORKSHIRE_AND_THE_HUMBER,427000,444000
19662158,YORKSHIRE_AND_THE_HUMBER,427000,444000
19874221,YORKSHIRE_AND_THE_HUMBER,427000,435000
19086936,YORKSHIRE_AND_THE_HUMBER,427000,435000
18302192,WEST_MIDLANDS_(ENGLAND),427000,260000
19692936,SOUTH_EAST_(ENGLAND),427000,129000
18458056,SOUTH_EAST_(ENGLAND),428000,193000
18042909,NORTH_EAST_(ENGLAND),428000,571000
20320368,SOUTH_EAST_(ENGLAND),428000,119000
19998896,NORTH_EAST_(ENGLAND),428000,588000
20097639,NORTH_EAST_(ENGLAND),428000,565000
15340340,YORKSHIRE_AND_THE_HUMBER,428000,440000
20232053,SOUTH_EAST_(ENGLAND),429000,109000
17717145,SOUTH_EAST_(ENGLAND),429000,196000
18378636,WEST_MIDLANDS_(ENGLAND),429000,233000
19588702,WEST_MIDLANDS_(ENGLAND),429000,233000
19662099,YORKSHIRE_AND_THE_HUMBER,429000,434000
19864640,YORKSHIRE_AND_THE_HUMBER,430000,499000
16582906,YORKSHIRE_AND_THE_HUMBER,431000,380000
18602883,YORKSHIRE_AND_THE_HUMBER,431000,380000
19805333,YORKSHIRE_AND_THE_HUMBER,431000,450000
17765192,WEST_MIDLANDS_(ENGLAND),431000,278000
18885438,WEST_MIDLANDS_(ENGLAND),431000,278000
19347604,WEST_MIDLANDS_(ENGLAND),431000,295000
17719819,YORKSHIRE_AND_THE_HUMBER,431000,381000
20294959,YORKSHIRE_AND_THE_HUMBER,432000,386000
17718244,EAST_MIDLANDS_(ENGLAND),432000,317000
18041519,EAST_MIDLANDS_(ENGLAND),432000,321000
19663387,YORKSHIRE_AND_THE_HUMBER,433000,430000
18041548,YORKSHIRE_AND_THE_HUMBER,433000,389000
20028543,WEST_MIDLANDS_(ENGLAND),434000,256000
20094254,NORTH_EAST_(ENGLAND),434000,572000
19690514,YORKSHIRE_AND_THE_HUMBER,434000,417000
19885112,SOUTH_EAST_(ENGLAND),434000,113000
18557590,EAST_MIDLANDS_(ENGLAND),434000,352000
16583883,SOUTH_EAST_(ENGLAND),434000,193000
20294807,YORKSHIRE_AND_THE_HUMBER,434000,439000
18819638,EAST_MIDLANDS_(ENGLAND),435000,333000
18837412,WEST_MIDLANDS_(ENGLAND),435000,295000
20200962,WEST_MIDLANDS_(ENGLAND),435000,295000
19097178,WEST_MIDLANDS_(ENGLAND),435000,295000
17716712,WEST_MIDLANDS_(ENGLAND),435000,258000
20309468,SOUTH_EAST_(ENGLAND),435000,144000
16583798,SOUTH_EAST_(ENGLAND),435000,202000
20007897,YORKSHIRE_AND_THE_HUMBER,436000,395000
18041811,YORKSHIRE_AND_THE_HUMBER,436000,385000
18566613,EAST_MIDLANDS_(ENGLAND),436000,351000
18487237,EAST_MIDLANDS_(ENGLAND),436000,348000
19299309,EAST_MIDLANDS_(ENGLAND),436000,348000
19877040,NORTH_EAST_(ENGLAND),436000,521000
20179567,SOUTH_EAST_(ENGLAND),437000,123000
19954004,EAST_MIDLANDS_(ENGLAND),437000,309000
19662174,EAST_MIDLANDS_(ENGLAND),437000,340000
18378399,EAST_MIDLANDS_(ENGLAND),437000,340000
18303282,SOUTH_EAST_(ENGLAND),437000,199000
18518100,EAST_MIDLANDS_(ENGLAND),437000,325000
15217548,SOUTH_EAST_(ENGLAND),438000,167000
18987583,NORTH_EAST_(ENGLAND),439000,560000
20096880,NORTH_EAST_(ENGLAND),439000,560000
18439079,YORKSHIRE_AND_THE_HUMBER,439000,415000
19709550,YORKSHIRE_AND_THE_HUMBER,439000,426000
16970528,WEST_MIDLANDS_(ENGLAND),439000,258000
20324303,YORKSHIRE_AND_THE_HUMBER,440000,493000
20022222,YORKSHIRE_AND_THE_HUMBER,440000,434000
19584791,EAST_MIDLANDS_(ENGLAND),441000,379000
20039222,SOUTH_EAST_(ENGLAND),441000,232000
16739268,SOUTH_EAST_(ENGLAND),442000,116000
18866360,SOUTH_EAST_(ENGLAND),442000,177000
16630612,SOUTH_EAST_(ENGLAND),442000,177000
19709592,YORKSHIRE_AND_THE_HUMBER,443000,438000
14719071,SOUTH_EAST_(ENGLAND),443000,188000
19109457,SOUTH_EAST_(ENGLAND),443000,188000
16976104,EAST_MIDLANDS_(ENGLAND),444000,380000
15175441,SOUTH_EAST_(ENGLAND),444000,209000
18319432,YORKSHIRE_AND_THE_HUMBER,444000,381000
19662268,YORKSHIRE_AND_THE_HUMBER,444000,381000
19884576,SOUTH_EAST_(ENGLAND),444000,101000
19950707,SOUTH_EAST_(ENGLAND),444000,193000
18307740,YORKSHIRE_AND_THE_HUMBER,444000,405000
17721556,SOUTH_EAST_(ENGLAND),445000,146000
18454848,SOUTH_EAST_(ENGLAND),445000,147000
19991429,SOUTH_EAST_(ENGLAND),445000,163000
16582663,SOUTH_EAST_(ENGLAND),446000,165000
18455960,SOUTH_EAST_(ENGLAND),447000,192000
19954118,SOUTH_EAST_(ENGLAND),447000,129000
19943631,SOUTH_EAST_(ENGLAND),447000,130000
19877228,SOUTH_EAST_(ENGLAND),447000,130000
19669087,SOUTH_EAST_(ENGLAND),447000,162000
16970328,EAST_MIDLANDS_(ENGLAND),448000,304000
16586167,SOUTH_EAST_(ENGLAND),448000,189000
19989825,SOUTH_EAST_(ENGLAND),448000,168000
17853048,EAST_MIDLANDS_(ENGLAND),448000,343000
19396147,WEST_MIDLANDS_(ENGLAND),448000,279000
16634912,SOUTH_EAST_(ENGLAND),448000,114000
18359154,SOUTH_EAST_(ENGLAND),448000,221000
19588031,SOUTH_EAST_(ENGLAND),448000,154000
20026908,EAST_MIDLANDS_(ENGLAND),448000,306000
18509973,SOUTH_EAST_(ENGLAND),448000,115000
19703032,SOUTH_EAST_(ENGLAND),448000,110000
17720140,SOUTH_EAST_(ENGLAND),449000,167000
19688430,WEST_MIDLANDS_(ENGLAND),449000,273000
19958711,SOUTH_EAST_(ENGLAND),449000,124000
20312203,SOUTH_EAST_(ENGLAND),449000,216000
16518872,SOUTH_EAST_(ENGLAND),449000,86000
19344195,SOUTH_EAST_(ENGLAND),449000,86000
17720279,EAST_MIDLANDS_(ENGLAND),449000,298000
19691408,YORKSHIRE_AND_THE_HUMBER,450000,503000
17720913,SOUTH_EAST_(ENGLAND),450000,198000
20275805,SOUTH_EAST_(ENGLAND),450000,208000
19864400,SOUTH_EAST_(ENGLAND),450000,109000
18085494,YORKSHIRE_AND_THE_HUMBER,450000,504000
18468451,YORKSHIRE_AND_THE_HUMBER,450000,504000
7345729,SOUTH_EAST_(ENGLAND),451000,114000
20204684,SOUTH_EAST_(ENGLAND),451000,106000
19793950,SOUTH_EAST_(ENGLAND),451000,165000
20062387,SOUTH_EAST_(ENGLAND),451000,200000
19940737,EAST_MIDLANDS_(ENGLAND),451000,288000
19734182,YORKSHIRE_AND_THE_HUMBER,451000,480000
19693506,SOUTH_EAST_(ENGLAND),452000,110000
19665092,SOUTH_EAST_(ENGLAND),452000,113000
19669754,SOUTH_EAST_(ENGLAND),452000,218000
19887950,EAST_MIDLANDS_(ENGLAND),452000,285000
18681506,EAST_MIDLANDS_(ENGLAND),452000,285000
19556982,EAST_MIDLANDS_(ENGLAND),452000,285000
11017603,EAST_MIDLANDS_(ENGLAND),452000,362000
20322489,SOUTH_EAST_(ENGLAND),452000,150000
19697275,SOUTH_EAST_(ENGLAND),452000,159000
13381069,YORKSHIRE_AND_THE_HUMBER,452000,510000
16582934,YORKSHIRE_AND_THE_HUMBER,453000,429000
19355751,SOUTH_EAST_(ENGLAND),453000,221000
18639586,YORKSHIRE_AND_THE_HUMBER,453000,429000
18417179,SOUTH_EAST_(ENGLAND),453000,221000
18709634,SOUTH_EAST_(ENGLAND),453000,188000
17432108,SOUTH_EAST_(ENGLAND),453000,188000
19842996,YORKSHIRE_AND_THE_HUMBER,453000,382000
17028892,EAST_MIDLANDS_(ENGLAND),454000,319000
18480008,EAST_MIDLANDS_(ENGLAND),454000,319000
20255911,EAST_MIDLANDS_(ENGLAND),454000,336000
19998865,YORKSHIRE_AND_THE_HUMBER,454000,477000
20100273,SOUTH_EAST_(ENGLAND),454000,114000
19958950,SOUTH_EAST_(ENGLAND),454000,113000
18043627,SOUTH_EAST_(ENGLAND),455000,158000
18066745,SOUTH_EAST_(ENGLAND),455000,206000
18378187,EAST_MIDLANDS_(ENGLAND),455000,299000
17754602,EAST_MIDLANDS_(ENGLAND),455000,299000
18304433,SOUTH_EAST_(ENGLAND),455000,106000
19356048,EAST_MIDLANDS_(ENGLAND),456000,372000
16582672,EAST_MIDLANDS_(ENGLAND),456000,319000
17765845,EAST_MIDLANDS_(ENGLAND),457000,342000
19894848,SOUTH_EAST_(ENGLAND),457000,152000
17550098,SOUTH_EAST_(ENGLAND),457000,107000
17716612,SOUTH_EAST_(ENGLAND),458000,107000
17788835,SOUTH_EAST_(ENGLAND),458000,100000
17718397,EAST_MIDLANDS_(ENGLAND),458000,379000
19865029,EAST_MIDLANDS_(ENGLAND),458000,239000
19498174,SOUTH_EAST_(ENGLAND),458000,91000
18103910,SOUTH_EAST_(ENGLAND),458000,153000
17717964,SOUTH_EAST_(ENGLAND),459000,157000
19669041,SOUTH_EAST_(ENGLAND),459000,169000
19670141,NORTH_EAST_(ENGLAND),460000,523000
19748260,SOUTH_EAST_(ENGLAND),460000,99000
18769327,SOUTH_EAST_(ENGLAND),460000,187000
19743783,SOUTH_EAST_(ENGLAND),460000,187000
19667155,SOUTH_EAST_(ENGLAND),461000,88000
18465348,SOUTH_EAST_(ENGLAND),461000,85000
19590270,SOUTH_EAST_(ENGLAND),461000,153000
17761525,SOUTH_EAST_(ENGLAND),461000,153000
19615908,SOUTH_EAST_(ENGLAND),462000,190000
17717392,EAST_MIDLANDS_(ENGLAND),462000,337000
18843313,EAST_MIDLANDS_(ENGLAND),462000,337000
17721108,SOUTH_EAST_(ENGLAND),462000,156000
17770970,EAST_MIDLANDS_(ENGLAND),464000,284000
18473416,EAST_MIDLANDS_(ENGLAND),464000,284000
15668426,YORKSHIRE_AND_THE_HUMBER,465000,445000
18533903,SOUTH_EAST_(ENGLAND),465000,124000
17967749,SOUTH_EAST_(ENGLAND),465000,130000
16711392,SOUTH_EAST_(ENGLAND),465000,124000
20268654,SOUTH_EAST_(ENGLAND),465000,106000
17721135,SOUTH_EAST_(ENGLAND),466000,160000
17718153,SOUTH_EAST_(ENGLAND),466000,167000
19485668,SOUTH_EAST_(ENGLAND),466000,167000
16583757,SOUTH_EAST_(ENGLAND),466000,145000
19344831,SOUTH_EAST_(ENGLAND),466000,146000
19023089,SOUTH_EAST_(ENGLAND),467000,174000
18267923,SOUTH_EAST_(ENGLAND),467000,174000
17717849,SOUTH_EAST_(ENGLAND),467000,181000
19775724,EAST_MIDLANDS_(ENGLAND),467000,254000
19961554,SOUTH_EAST_(ENGLAND),467000,197000
20175557,SOUTH_EAST_(ENGLAND),468000,188000
19953890,SOUTH_EAST_(ENGLAND),468000,188000
18520076,SOUTH_EAST_(ENGLAND),468000,188000
18520083,SOUTH_EAST_(ENGLAND),468000,188000
20323393,SOUTH_EAST_(ENGLAND),469000,222000
19833690,SOUTH_EAST_(ENGLAND),469000,182000
17536156,SOUTH_EAST_(ENGLAND),469000,182000
18417110,SOUTH_EAST_(ENGLAND),469000,229000
19355739,SOUTH_EAST_(ENGLAND),469000,229000
18041534,EAST_MIDLANDS_(ENGLAND),470000,343000
19996444,SOUTH_EAST_(ENGLAND),470000,165000
18753781,SOUTH_EAST_(ENGLAND),470000,165000
18879133,EAST_MIDLANDS_(ENGLAND),470000,375000
17720579,YORKSHIRE_AND_THE_HUMBER,471000,432000
19961245,SOUTH_EAST_(ENGLAND),471000,167000
19950207,SOUTH_EAST_(ENGLAND),471000,167000
16583146,SOUTH_EAST_(ENGLAND),472000,176000
19664858,SOUTH_EAST_(ENGLAND),472000,228000
16917452,SOUTH_EAST_(ENGLAND),472000,175000
18631315,SOUTH_EAST_(ENGLAND),472000,175000
17727004,SOUTH_EAST_(ENGLAND),473000,107000
16583249,SOUTH_EAST_(ENGLAND),473000,103000
18453295,SOUTH_EAST_(ENGLAND),473000,103000
15015777,SOUTH_EAST_(ENGLAND),473000,154000
20029382,EAST_MIDLANDS_(ENGLAND),474000,336000
19667213,SOUTH_EAST_(ENGLAND),474000,195000
16582599,SOUTH_EAST_(ENGLAND),474000,219000
14658568,YORKSHIRE_AND_THE_HUMBER,474000,400000
19670538,YORKSHIRE_AND_THE_HUMBER,474000,400000
18426495,EAST_MIDLANDS_(ENGLAND),475000,376000
16582467,EAST_MIDLANDS_(ENGLAND),475000,257000
18493458,EAST_MIDLANDS_(ENGLAND),475000,257000
18101830,SOUTH_EAST_(ENGLAND),475000,182000
18417139,SOUTH_EAST_(ENGLAND),476000,217000
19355759,SOUTH_EAST_(ENGLAND),476000,217000
19597223,SOUTH_EAST_(ENGLAND),476000,199000
20178183,SOUTH_EAST_(ENGLAND),476000,229000
18999033,EAST_MIDLANDS_(ENGLAND),477000,341000
20266427,SOUTH_EAST_(ENGLAND),477000,179000
19923223,SOUTH_EAST_(ENGLAND),477000,137000
20297629,SOUTH_EAST_(ENGLAND),477000,174000
16582649,EAST_MIDLANDS_(ENGLAND),478000,250000
18560783,EAST_MIDLANDS_(ENGLAND),478000,250000
19915526,SOUTH_EAST_(ENGLAND),478000,163000
20227015,SOUTH_EAST_(ENGLAND),478000,146000
18424138,EAST_MIDLANDS_(ENGLAND),478000,379000
19738318,SOUTH_EAST_(ENGLAND),478000,197000
15732462,EAST_MIDLANDS_(ENGLAND),479000,394000
19142218,SOUTH_EAST_(ENGLAND),479000,104000
15319676,SOUTH_EAST_(ENGLAND),479000,169000
16586169,EAST_MIDLANDS_(ENGLAND),479000,266000
20240966,EAST_MIDLANDS_(ENGLAND),479000,266000
19453242,EAST_MIDLANDS_(ENGLAND),479000,243000
18526337,EAST_MIDLANDS_(ENGLAND),479000,243000
20078501,SOUTH_EAST_(ENGLAND),479000,166000
19944294,SOUTH_EAST_(ENGLAND),479000,166000
18260866,EAST_MIDLANDS_(ENGLAND),480000,278000
19864475,YORKSHIRE_AND_THE_HUMBER,480000,455000
19944591,SOUTH_EAST_(ENGLAND),480000,174000
19944442,SOUTH_EAST_(ENGLAND),480000,163000
19665076,EAST_MIDLANDS_(ENGLAND),480000,359000
18598938,EAST_MIDLANDS_(ENGLAND),480000,359000
17290370,EAST_MIDLANDS_(ENGLAND),480000,359000
20227229,SOUTH_EAST_(ENGLAND),480000,108000
17727049,SOUTH_EAST_(ENGLAND),480000,108000
18990873,SOUTH_EAST_(ENGLAND),480000,96000
16583342,SOUTH_EAST_(ENGLAND),480000,96000
16221318,SOUTH_EAST_(ENGLAND),481000,155000
9055192,SOUTH_EAST_(ENGLAND),481000,153000
19719208,SOUTH_EAST_(ENGLAND),482000,163000
19882450,SOUTH_EAST_(ENGLAND),482000,155000
19952566,SOUTH_EAST_(ENGLAND),482000,176000
17716713,SOUTH_EAST_(ENGLAND),482000,154000
20094465,SOUTH_EAST_(ENGLAND),482000,235000
14717884,EAST_MIDLANDS_(ENGLAND),482000,261000
18843604,YORKSHIRE_AND_THE_HUMBER,483000,416000
18146339,YORKSHIRE_AND_THE_HUMBER,483000,416000
19974891,YORKSHIRE_AND_THE_HUMBER,483000,416000
18303562,SOUTH_EAST_(ENGLAND),483000,238000
19662350,SOUTH_EAST_(ENGLAND),483000,238000
18090393,SOUTH_EAST_(ENGLAND),484000,148000
19784362,SOUTH_EAST_(ENGLAND),485000,99000
18515055,SOUTH_EAST_(ENGLAND),485000,237000
16582800,SOUTH_EAST_(ENGLAND),485000,146000
17063533,SOUTH_EAST_(ENGLAND),485000,237000
19864252,SOUTH_EAST_(ENGLAND),485000,156000
20249778,SOUTH_EAST_(ENGLAND),486000,151000
19696587,EAST_MIDLANDS_(ENGLAND),486000,350000
20002814,SOUTH_EAST_(ENGLAND),486000,193000
18656902,SOUTH_EAST_(ENGLAND),486000,193000
18195027,SOUTH_EAST_(ENGLAND),486000,227000
19511872,SOUTH_EAST_(ENGLAND),487000,159000
18991192,SOUTH_EAST_(ENGLAND),487000,197000
19633178,SOUTH_EAST_(ENGLAND),487000,199000
19943326,SOUTH_EAST_(ENGLAND),488000,198000
16583889,SOUTH_EAST_(ENGLAND),489000,148000
19903935,SOUTH_EAST_(ENGLAND),489000,132000
19080489,SOUTH_EAST_(ENGLAND),489000,135000
20099853,SOUTH_EAST_(ENGLAND),489000,190000
18883473,SOUTH_EAST_(ENGLAND),490000,189000
18041849,SOUTH_EAST_(ENGLAND),490000,189000
19867202,EAST_MIDLANDS_(ENGLAND),491000,362000
19071634,SOUTH_EAST_(ENGLAND),491000,149000
18041466,SOUTH_EAST_(ENGLAND),491000,149000
18999039,SOUTH_EAST_(ENGLAND),492000,201000
18071664,EAST_MIDLANDS_(ENGLAND),492000,277000
16586170,SOUTH_EAST_(ENGLAND),492000,128000
19779040,EAST_MIDLANDS_(ENGLAND),493000,299000
18272115,EAST_MIDLANDS_(ENGLAND),493000,382000
18707838,SOUTH_EAST_(ENGLAND),493000,200000
16582858,SOUTH_EAST_(ENGLAND),493000,200000
19838924,SOUTH_EAST_(ENGLAND),493000,202000
16582739,SOUTH_EAST_(ENGLAND),494000,126000
17716654,SOUTH_EAST_(ENGLAND),494000,139000
16583448,SOUTH_EAST_(ENGLAND),494000,156000
19663274,SOUTH_EAST_(ENGLAND),494000,156000
19892478,SOUTH_EAST_(ENGLAND),495000,158000
20270240,SOUTH_EAST_(ENGLAND),495000,152000
17718159,SOUTH_EAST_(ENGLAND),495000,195000
18624401,SOUTH_EAST_(ENGLAND),495000,195000
18861412,SOUTH_EAST_(ENGLAND),495000,168000
17909696,SOUTH_EAST_(ENGLAND),496000,157000
19687472,EAST_MIDLANDS_(ENGLAND),496000,338000
19119125,SOUTH_EAST_(ENGLAND),496000,165000
19864639,SOUTH_EAST_(ENGLAND),496000,164000
15175531,SOUTH_EAST_(ENGLAND),496000,190000
19597212,YORKSHIRE_AND_THE_HUMBER,497000,490000
19740178,YORKSHIRE_AND_THE_HUMBER,497000,475000
18094053,SOUTH_EAST_(ENGLAND),498000,198000
16583734,SOUTH_EAST_(ENGLAND),499000,156000
19688640,SOUTH_EAST_(ENGLAND),499000,156000
18092235,SOUTH_EAST_(ENGLAND),499000,192000
20051515,YORKSHIRE_AND_THE_HUMBER,500000,489000
18041903,SOUTH_EAST_(ENGLAND),500000,167000
19669424,SOUTH_EAST_(ENGLAND),501000,145000
18265890,SOUTH_EAST_(ENGLAND),501000,145000
18304548,SOUTH_EAST_(ENGLAND),501000,144000
18089234,EAST_OF_ENGLAND,501000,204000
17716729,EAST_OF_ENGLAND,501000,209000
18505424,SOUTH_EAST_(ENGLAND),501000,192000
18577979,SOUTH_EAST_(ENGLAND),501000,192000
18424327,SOUTH_EAST_(ENGLAND),502000,176000
12160475,SOUTH_EAST_(ENGLAND),502000,141000
13386016,SOUTH_EAST_(ENGLAND),502000,131000
19449757,SOUTH_EAST_(ENGLAND),502000,158000
18041563,SOUTH_EAST_(ENGLAND),502000,158000
18704168,SOUTH_EAST_(ENGLAND),502000,158000
18358904,EAST_OF_ENGLAND,503000,276000
18991218,SOUTH_EAST_(ENGLAND),504000,143000
18371706,SOUTH_EAST_(ENGLAND),504000,143000
16582932,EAST_MIDLANDS_(ENGLAND),504000,367000
19397380,YORKSHIRE_AND_THE_HUMBER,504000,487000
18724418,SOUTH_EAST_(ENGLAND),504000,160000
17718151,SOUTH_EAST_(ENGLAND),505000,180000
17764922,YORKSHIRE_AND_THE_HUMBER,506000,427000
19734909,SOUTH_EAST_(ENGLAND),507000,167000
18037485,EAST_MIDLANDS_(ENGLAND),507000,334000
19841419,SOUTH_EAST_(ENGLAND),508000,166000
16582547,EAST_MIDLANDS_(ENGLAND),508000,291000
17717079,EAST_OF_ENGLAND,508000,254000
20073794,SOUTH_EAST_(ENGLAND),508000,169000
18999431,SOUTH_EAST_(ENGLAND),508000,121000
20265910,EAST_MIDLANDS_(ENGLAND),509000,283000
14433236,EAST_OF_ENGLAND,509000,213000
20185705,EAST_OF_ENGLAND,509000,224000
18492262,LONDON,509000,175000
18905745,LONDON,509000,188000
20132557,LONDON,509000,188000
19669537,EAST_MIDLANDS_(ENGLAND),510000,328000
16957254,LONDON,510000,183000
20273753,SOUTH_EAST_(ENGLAND),510000,153000
19085604,SOUTH_EAST_(ENGLAND),510000,163000
19722181,SOUTH_EAST_(ENGLAND),511000,166000
20271234,EAST_OF_ENGLAND,511000,281000
18072585,EAST_OF_ENGLAND,511000,195000
14216372,YORKSHIRE_AND_THE_HUMBER,511000,445000
18807365,LONDON,512000,175000
16582439,SOUTH_EAST_(ENGLAND),512000,106000
13381587,EAST_OF_ENGLAND,512000,250000
18999129,EAST_OF_ENGLAND,512000,197000
18175492,LONDON,513000,176000
12164755,YORKSHIRE_AND_THE_HUMBER,513000,475000
19669474,SOUTH_EAST_(ENGLAND),514000,149000
16582661,LONDON,514000,171000
17721010,LONDON,514000,171000
18439619,LONDON,514000,188000
13381032,LONDON,514000,186000
18559982,LONDON,514000,186000
18985774,LONDON,515000,180000
17717226,SOUTH_EAST_(ENGLAND),515000,133000
17721016,SOUTH_EAST_(ENGLAND),515000,167000
20126959,SOUTH_EAST_(ENGLAND),515000,151000
19483100,LONDON,516000,173000
16632100,LONDON,516000,173000
17718346,SOUTH_EAST_(ENGLAND),516000,150000
18750523,SOUTH_EAST_(ENGLAND),516000,150000
19695197,SOUTH_EAST_(ENGLAND),516000,124000
19667258,LONDON,516000,182000
17764187,LONDON,516000,174000
14464612,SOUTH_EAST_(ENGLAND),516000,139000
12730448,SOUTH_EAST_(ENGLAND),516000,149000
17716793,EAST_OF_ENGLAND,517000,300000
18716955,EAST_OF_ENGLAND,517000,300000
19074880,LONDON,517000,179000
15566803,SOUTH_EAST_(ENGLAND),517000,104000
19080519,SOUTH_EAST_(ENGLAND),517000,160000
19477967,LONDON,517000,179000
18253521,LONDON,517000,180000
18468389,LONDON,517000,180000
18041451,EAST_OF_ENGLAND,517000,209000
14449695,EAST_OF_ENGLAND,517000,207000
14253964,YORKSHIRE_AND_THE_HUMBER,517000,432000
18505160,EAST_OF_ENGLAND,517000,228000
18041612,SOUTH_EAST_(ENGLAND),517000,150000
19085203,LONDON,517000,171000
16609090,LONDON,517000,171000
19662425,LONDON,518000,185000
16582651,LONDON,518000,185000
19667562,EAST_OF_ENGLAND,518000,211000
18111824,LONDON,518000,183000
19922709,EAST_OF_ENGLAND,518000,208000
7402198,EAST_OF_ENGLAND,518000,207000
19705762,LONDON,518000,180000
14022879,LONDON,518000,169000
19822921,EAST_OF_ENGLAND,518000,215000
19693587,LONDON,518000,180000
19147121,SOUTH_EAST_(ENGLAND),518000,160000
18806867,LONDON,518000,180000
17717714,LONDON,518000,180000
19665231,SOUTH_EAST_(ENGLAND),519000,144000
17717186,EAST_OF_ENGLAND,519000,221000
18042052,LONDON,520000,189000
19929365,EAST_MIDLANDS_(ENGLAND),520000,389000
15444194,YORKSHIRE_AND_THE_HUMBER,520000,430000
16584852,LONDON,520000,169000
8133107,SOUTH_EAST_(ENGLAND),520000,108000
20127950,SOUTH_EAST_(ENGLAND),520000,161000
18181117,EAST_OF_ENGLAND,520000,225000
18568138,EAST_OF_ENGLAND,520000,226000
19346105,EAST_OF_ENGLAND,520000,225000
20271343,LONDON,520000,170000
17717078,LONDON,520000,170000
13491321,SOUTH_EAST_(ENGLAND),520000,138000
17718184,SOUTH_EAST_(ENGLAND),521000,157000
12160176,SOUTH_EAST_(ENGLAND),521000,148000
18464534,SOUTH_EAST_(ENGLAND),521000,148000
19146808,SOUTH_EAST_(ENGLAND),521000,145000
18086416,YORKSHIRE_AND_THE_HUMBER,521000,402000
19593640,LONDON,521000,178000
17717501,SOUTH_EAST_(ENGLAND),521000,163000
19662170,SOUTH_EAST_(ENGLAND),521000,116000
19670812,SOUTH_EAST_(ENGLAND),521000,132000
18041494,EAST_OF_ENGLAND,521000,230000
